"long","lat","count","type"
-73.133,40.716,1.0,p
-73.88,40.644,1.0,p
-74.066,40.713,1.0,p
-74.224,40.697,1.0,p
-74.066,40.715,3.0,p
-73.988,40.641,1.0,p
-73.8,40.789,1.0,p
-73.965,40.791,2047.0,p
-73.737,40.686,12.0,p
-73.988,40.659,6.0,p
-73.737,40.688,1.0,p
-73.965,40.794,460.0,p
-73.965,40.795,3740.0,p
-73.965,40.792,467.0,p
-73.965,40.793,225.0,p
-73.88,40.664,1.0,p
-75.283,40.734,1.0,p
-73.88,40.663,1.0,p
-73.88,40.658,3.0,p
-74.066,40.701,1.0,p
-73.965,40.798,20.0,p
-73.965,40.799,46.0,p
-73.965,40.796,247.0,p
-73.965,40.797,5.0,p
-74.135,40.72,1.0,p
-73.412,40.809,1.0,p
-73.988,40.623,1.0,p
-73.988,40.621,1.0,p
-74.168,40.586,1.0,p
-74.066,40.728,3.0,p
-73.891,40.709,1.0,p
-74.066,40.731,4.0,p
-74.066,40.733,4.0,p
-74.066,40.734,1.0,p
-74.066,40.737,4.0,p
-73.8,40.793,1.0,p
-73.988,40.634,1.0,p
-74.122,40.827,1.0,p
-73.988,40.635,1.0,p
-73.988,40.632,1.0,p
-74.135,40.63,1.0,p
-74.066,40.719,1.0,p
-74.066,40.721,1.0,p
-73.891,40.701,1.0,p
-74.066,40.726,1.0,p
-73.923,40.517,1.0,p
-73.988,40.689,201.0,p
-74.145,41.086,3.0,p
-73.988,40.687,6.0,p
-73.988,40.688,597.0,p
-73.891,40.728,7.0,p
-73.891,40.727,20.0,p
-73.886,40.836,2.0,p
-73.891,40.732,1.0,p
-73.886,40.835,1.0,p
-73.988,41.016,2.0,p
-73.891,40.734,2.0,p
-74.014,40.7,4.0,p
-73.965,41.166,1.0,p
-73.891,40.737,2.0,p
-73.988,40.685,100.0,p
-73.133,40.752,1.0,p
-73.988,40.686,35.0,p
-73.988,40.684,4.0,p
-73.886,40.834,1.0,p
-73.988,40.681,4.0,p
-73.988,40.682,2.0,p
-74.066,40.751,1.0,p
-73.988,40.698,79.0,p
-73.988,40.699,56.0,p
-74.066,40.739,1.0,p
-73.891,40.719,3.0,p
-74.201,40.797,1.0,p
-74.224,40.645,1.0,p
-73.891,40.721,1.0,p
-74.066,40.746,1.0,p
-73.8,40.738,2.0,p
-73.891,40.725,2.0,p
-73.988,40.696,445.0,p
-73.886,40.841,1.0,p
-73.988,40.697,174.0,p
-74.01,41.599,1.0,p
-73.988,40.694,288.0,p
-73.988,40.695,399.0,p
-73.988,40.692,951.0,p
-73.886,40.845,1.0,p
-73.8,40.733,1.0,p
-73.988,40.693,1688.0,p
-73.988,40.691,538.0,p
-73.8,40.762,1.0,p
-73.988,40.669,33.0,p
-73.988,40.667,23.0,p
-73.988,40.668,3.0,p
-73.765,40.631,1.0,p
-73.988,40.665,33.0,p
-73.988,40.666,187.0,p
-73.891,40.749,22.0,p
-73.891,40.753,1.0,p
-73.891,40.752,1.0,p
-73.886,40.815,1.0,p
-73.891,40.755,35.0,p
-73.886,40.814,1.0,p
-73.891,40.754,33.0,p
-73.891,40.759,2.0,p
-73.886,40.818,1.0,p
-73.891,40.758,2.0,p
-73.988,40.663,2.0,p
-73.988,40.664,1.0,p
-74.001,40.606,3.0,p
-73.988,40.661,3.0,p
-73.984,41.516,1.0,p
-73.988,40.662,49.0,p
-74.001,40.604,1.0,p
-73.8,40.767,1.0,p
-73.8,40.766,1.0,p
-73.78,40.65,1.0,p
-73.356,40.761,1.0,p
-73.509,40.728,1.0,p
-73.891,40.751,6.0,p
-74.001,40.601,2.0,p
-73.78,40.64,1.0,p
-73.993,40.597,1.0,p
-73.988,40.678,2.0,p
-73.988,40.679,2.0,p
-73.988,40.677,3.0,p
-73.891,40.739,14.0,p
-73.88,40.682,5.0,p
-73.88,40.681,2.0,p
-74.28,40.563,1.0,p
-73.88,40.686,1.0,p
-73.579,41.127,2.0,p
-73.886,40.827,4.0,p
-73.891,40.742,3.0,p
-73.886,40.826,5.0,p
-73.891,40.741,1.0,p
-73.886,40.825,1.0,p
-73.88,40.677,1.0,p
-73.891,40.744,5.0,p
-73.891,40.743,3.0,p
-73.891,40.746,460.0,p
-73.891,40.745,6.0,p
-73.891,40.748,48.0,p
-73.891,40.747,167.0,p
-73.356,40.779,1.0,p
-73.886,40.828,1.0,p
-73.988,40.674,15.0,p
-73.988,40.675,50.0,p
-74.071,40.688,2.0,p
-73.988,40.672,16.0,p
-73.988,40.673,5.0,p
-74.071,40.683,1.0,p
-73.988,40.671,73.0,p
-73.737,40.668,1.0,p
-74.071,40.684,1.0,p
-73.78,40.74,4.0,p
-73.737,40.669,1.0,p
-74.071,40.682,1.0,p
-73.942,40.758,2.0,p
-73.942,40.755,8.0,p
-73.942,40.756,9.0,p
-73.858,40.893,1.0,p
-73.942,40.753,606.0,p
-73.942,40.754,1164.0,p
-73.942,40.751,180.0,p
-73.942,40.752,38.0,p
-74.066,40.676,2.0,p
-0.209,40.741,1.0,p
-74.066,40.677,2.0,p
-74.066,40.679,1.0,p
-73.891,40.658,1.0,p
-73.821,40.709,3.0,p
-73.891,40.659,2.0,p
-73.133,40.672,1.0,p
-74.28,40.726,1.0,p
-73.965,40.604,1.0,p
-73.839,40.681,1.0,p
-73.821,40.703,2.0,p
-73.891,40.652,1.0,p
-73.965,40.602,1.0,p
-74.066,40.674,1.0,p
-74.066,40.675,1.0,p
-73.821,40.701,1.0,p
-73.839,40.683,1.0,p
-73.621,40.343,1.0,p
-73.942,40.748,6.0,p
-73.942,40.749,222.0,p
-73.621,40.342,1.0,p
-73.942,40.746,90.0,p
-73.942,40.747,120.0,p
-73.942,40.745,2.0,p
-73.942,40.742,1.0,p
-73.942,40.743,1.0,p
-73.942,40.741,5.0,p
-73.821,40.717,11.0,p
-73.891,40.642,1.0,p
-73.891,40.645,9.0,p
-74.066,40.668,1.0,p
-73.509,40.818,1.0,p
-74.28,40.737,1.0,p
-73.821,40.711,8.0,p
-73.821,40.712,2.0,p
-73.942,40.739,52.0,p
