"long","lat","count","type"
-73.988,40.668,8.0,p
-73.988,40.665,26.0,p
-73.988,40.666,212.0,p
-73.891,40.749,32.0,p
-73.88,40.674,2.0,p
-73.891,40.753,3.0,p
-73.891,40.752,3.0,p
-73.891,40.755,22.0,p
-73.891,40.754,36.0,p
-73.891,40.757,1.0,p
-73.886,40.819,1.0,p
-73.891,40.756,1.0,p
-73.891,40.759,3.0,p
-73.891,40.758,5.0,p
-73.988,40.663,5.0,p
-73.988,40.664,6.0,p
-74.001,40.606,3.0,p
-73.988,40.661,11.0,p
-73.988,40.662,17.0,p
-74.001,40.603,1.0,p
-74.066,40.772,1.0,p
-78.943,42.599,1.0,p
-73.891,40.751,8.0,p
-74.001,40.601,1.0,p
-86.391,46.392,1.0,p
-73.993,40.598,1.0,p
-73.988,40.678,3.0,p
-73.988,40.679,4.0,p
-73.993,40.596,1.0,p
-73.988,40.677,15.0,p
-73.891,40.739,18.0,p
-73.88,40.681,1.0,p
-73.88,40.679,2.0,p
-73.891,40.742,2.0,p
-73.886,40.826,7.0,p
-73.891,40.741,1.0,p
-73.891,40.744,1.0,p
-73.891,40.743,6.0,p
-73.88,40.678,2.0,p
-73.891,40.746,580.0,p
-73.891,40.745,8.0,p
-73.891,40.748,55.0,p
-73.891,40.747,150.0,p
-73.988,40.674,28.0,p
-73.78,40.72,1.0,p
-74.071,40.687,2.0,p
-73.988,40.675,25.0,p
-73.988,40.672,19.0,p
-73.988,40.673,8.0,p
-73.988,40.671,89.0,p
-73.886,40.822,1.0,p
-72.153,34.07,1.0,p
-73.942,40.759,1.0,p
-73.942,40.758,14.0,p
-73.942,40.755,5.0,p
-73.942,40.756,4.0,p
-73.942,40.753,539.0,p
-73.858,40.894,1.0,p
-73.942,40.754,911.0,p
-73.942,40.751,140.0,p
-73.942,40.752,24.0,p
-74.066,40.676,2.0,p
-73.821,40.704,1.0,p
-73.714,40.757,1.0,p
-73.714,40.759,1.0,p
-73.821,40.703,3.0,p
-73.891,40.652,1.0,p
-73.821,40.701,1.0,p
-73.942,40.748,33.0,p
-73.942,40.749,111.0,p
-73.942,40.746,109.0,p
-73.942,40.747,169.0,p
-73.942,40.745,4.0,p
-73.942,40.742,3.0,p
-73.942,40.743,1.0,p
-74.275,40.484,1.0,p
-73.942,40.741,2.0,p
-73.821,40.717,4.0,p
-73.821,40.715,1.0,p
-73.821,40.716,1.0,p
-73.737,40.609,1.0,p
-73.891,40.649,1.0,p
-73.737,40.607,1.0,p
-73.839,40.691,1.0,p
-73.821,40.711,11.0,p
-73.891,40.641,1.0,p
-73.686,40.747,1.0,p
-73.942,40.739,46.0,p
-73.942,40.737,1.0,p
-73.942,40.738,1.0,p
-73.942,40.735,1.0,p
-74.05,40.873,1.0,p
-73.942,40.733,2.0,p
-73.942,40.731,1.0,p
-73.942,40.732,6.0,p
-73.891,40.676,3.0,p
-73.965,40.628,5.0,p
-73.714,40.734,1.0,p
-73.714,40.735,2.0,p
-73.965,40.629,5.0,p
-73.714,40.736,3.0,p
-73.965,40.623,1.0,p
-73.737,40.618,1.0,p
-74.066,40.692,1.0,p
-73.965,40.626,4.0,p
-73.965,40.627,12.0,p
-73.965,40.624,15.0,p
-73.965,40.625,12.0,p
-74.28,40.769,1.0,p
-73.942,40.728,2.0,p
-73.942,40.729,2.0,p
-73.942,40.726,1.0,p
-73.942,40.727,10.0,p
-73.942,40.724,4.0,p
-73.942,40.725,37.0,p
-73.942,40.722,7.0,p
-73.942,40.723,12.0,p
-73.942,40.721,141.0,p
-74.05,40.866,3.0,p
-73.891,40.665,1.0,p
-73.965,40.619,1.0,p
-73.714,40.722,1.0,p
-73.965,40.618,1.0,p
-73.965,40.612,1.0,p
-73.891,40.661,1.0,p
-73.97,40.8,110.0,p
-73.891,40.662,1.0,p
-73.965,40.614,1.0,p
-74.043,40.789,1.0,p
