"long","lat","count","type"
-74.043,40.723,1.0,p
-74.043,40.724,1.0,p
-74.043,40.725,3.0,p
-74.019,40.627,1.0,p
-74.019,40.621,2.0,p
-73.821,40.761,2.0,p
-74.043,40.721,1.0,p
-74.019,40.623,1.0,p
-78.757,42.874,1.0,p
-73.584,40.738,1.0,p
-73.821,40.764,1.0,p
-73.821,40.765,1.0,p
-74.043,40.716,1.0,p
-73.821,40.769,1.0,p
-74.043,40.717,1.0,p
-74.043,40.718,3.0,p
-74.043,40.719,5.0,p
-74.145,40.821,1.0,p
-74.043,40.712,1.0,p
-74.043,40.714,5.0,p
-73.873,41.0,1.0,p
-74.043,40.715,8.0,p
-73.816,40.739,4.0,p
-73.821,40.776,1.0,p
-73.784,40.899,1.0,p
-73.844,40.664,1.0,p
-73.942,40.799,115.0,p
-73.942,40.797,360.0,p
-73.942,40.798,320.0,p
-73.942,40.795,83.0,p
-73.942,40.796,74.0,p
-73.942,40.793,55.0,p
-73.942,40.794,292.0,p
-73.942,40.791,428.0,p
-73.942,40.792,3.0,p
-73.714,40.716,1.0,p
-74.019,40.686,2.0,p
-73.521,34.261,1.0,p
-74.019,40.677,1.0,p
-73.942,40.788,15.0,p
-73.942,40.789,216.0,p
-73.942,40.786,852.0,p
-73.942,40.787,84.0,p
-73.942,40.784,18.0,p
-73.942,40.785,155.0,p
-73.686,40.755,1.0,p
-73.942,40.782,1.0,p
-73.942,40.783,2.0,p
-73.942,40.781,1.0,p
-73.816,40.787,1.0,p
-73.942,40.779,12.0,p
-73.942,40.777,121.0,p
-73.942,40.778,8.0,p
-74.168,40.708,1.0,p
-73.942,40.775,9.0,p
-73.942,40.776,23.0,p
-73.942,40.773,4.0,p
-73.942,40.774,1.0,p
-73.942,40.771,2.0,p
-73.942,40.772,2.0,p
-73.942,40.768,6.0,p
-73.942,40.767,13.0,p
-73.942,40.764,2.0,p
-73.942,40.765,1.0,p
-73.942,40.762,12.0,p
-73.942,40.763,2.0,p
-73.942,40.761,38.0,p
-74.266,40.819,1.0,p
-74.086,40.98,1.0,p
-74.735,51.813,1.0,p
-65.031,40.069,1.0,p
-73.914,40.882,1.0,p
-73.914,40.881,1.0,p
-73.914,40.884,2.0,p
-73.914,40.879,5.0,p
-74.168,40.621,2.0,p
-74.168,40.622,1.0,p
-73.914,40.878,1.0,p
-73.784,40.911,1.0,p
-73.878,40.88,2.0,p
-73.993,40.602,5.0,p
-73.993,40.601,6.0,p
-73.914,40.871,23.0,p
-73.844,40.684,1.0,p
-73.844,40.682,1.0,p
-73.784,40.909,1.0,p
-73.844,40.681,7.0,p
-73.844,40.679,11.0,p
-73.844,40.678,5.0,p
-74.019,40.699,1.0,p
-73.844,40.677,1.0,p
-73.988,40.599,1.0,p
-73.878,40.77,37.0,p
-73.844,41.066,1.0,p
-73.878,40.76,2.0,p
-74.094,40.662,1.0,p
-73.844,41.065,2.0,p
-73.878,40.79,5.0,p
-73.878,40.75,10.0,p
-73.878,40.74,11.0,p
-74.019,40.695,1.0,p
-74.019,40.692,1.0,p
-73.993,40.622,1.0,p
-73.914,40.855,2.0,p
-73.993,40.621,1.0,p
-74.048,40.68,1.0,p
-73.878,40.66,1.0,p
-73.993,40.623,1.0,p
-74.094,40.699,1.0,p
-73.88,40.724,1.0,p
-73.88,40.728,16.0,p
-73.88,40.725,1.0,p
-74.048,40.73,3.0,p
-74.048,40.72,9.0,p
-73.88,40.729,2.0,p
-73.816,40.725,1.0,p
-73.742,40.656,1.0,p
-73.914,40.851,1.0,p
-30.685,64.325,1.0,p
-73.914,40.845,7.0,p
-73.816,40.711,1.0,p
-74.266,40.767,1.0,p
-73.914,40.844,11.0,p
-73.914,40.848,2.0,p
-73.993,40.616,1.0,p
-73.88,40.741,83.0,p
-73.993,40.612,2.0,p
-73.88,40.742,4.0,p
-73.993,40.615,1.0,p
-73.88,40.735,6.0,p
-73.88,40.738,1.0,p
-73.88,40.739,3.0,p
-73.88,40.737,31.0,p
-73.858,40.905,1.0,p
-73.816,40.717,6.0,p
-73.816,40.713,1.0,p
-73.914,40.843,1.0,p
-73.816,40.714,4.0,p
-73.914,40.842,2.0,p
-73.816,40.715,5.0,p
-73.914,40.841,1.0,p
-73.742,40.644,1.0,p
-73.816,40.716,2.0,p
-73.914,40.836,2.0,p
-73.993,40.641,8.0,p
-73.816,40.701,29.0,p
-73.914,40.838,8.0,p
-73.914,40.837,1.0,p
-73.993,40.648,1.0,p
-73.88,40.701,2.0,p
-73.742,40.639,2.0,p
-77.534,38.191,1.0,p
-73.816,40.706,11.0,p
-73.816,40.707,9.0,p
-73.816,40.708,1.0,p
-73.816,40.702,87.0,p
-73.816,40.703,53.0,p
-73.914,40.831,1.0,p
-73.816,40.704,17.0,p
-73.914,40.824,4.0,p
-73.914,40.823,1.0,p
-73.993,40.633,4.0,p
-74.084,40.73,3.0,p
-73.914,40.822,4.0,p
-73.914,40.828,2.0,p
-73.914,40.827,2.0,p
-73.914,40.826,1.0,p
-73.88,40.712,2.0,p
-73.88,40.713,1.0,p
-73.993,40.664,151.0,p
-73.914,40.814,2.0,p
-73.8,40.663,1.0,p
-74.071,40.728,18.0,p
-73.965,40.681,79.0,p
-73.993,40.663,4.0,p
-73.8,40.662,1.0,p
-73.993,40.666,13.0,p
-73.8,40.661,1.0,p
-73.876,40.88,2.0,p
-73.914,40.812,1.0,p
-73.993,40.665,76.0,p
-73.914,40.811,1.0,p
-73.965,40.684,50.0,p
-73.914,40.818,10.0,p
-73.965,40.685,13.0,p
-73.965,40.682,6.0,p
-73.993,40.662,4.0,p
-73.993,40.661,69.0,p
-73.965,40.683,135.0,p
-73.88,40.771,1.0,p
-73.914,40.819,2.0,p
-73.993,40.668,70.0,p
-73.993,40.667,23.0,p
-74.084,40.67,8.0,p
-73.993,40.669,11.0,p
-73.88,40.767,1.0,p
-73.88,40.766,1.0,p
-73.88,40.769,48.0,p
-73.965,40.688,129.0,p
-73.965,40.689,149.0,p
-73.965,40.686,76.0,p
-73.8,40.669,31.0,p
-73.8,40.668,50.0,p
-73.965,40.687,49.0,p
-73.8,40.667,16.0,p
-73.8,40.666,7.0,p
-73.8,40.665,1.0,p
-73.914,40.803,3.0,p
-73.876,40.75,8.0,p
-73.876,40.74,1.0,p
-73.877,40.68,2.0,p
-73.914,40.802,2.0,p
-73.876,40.77,54.0,p
-74.071,40.737,1.0,p
-73.876,40.76,1.0,p
-73.965,40.673,11.0,p
-73.914,40.807,1.0,p
-73.965,40.674,18.0,p
-73.876,40.78,1.0,p
-73.914,40.806,2.0,p
-73.914,40.805,6.0,p
-73.965,40.672,49.0,p
-74.071,40.734,14.0,p
-73.914,40.808,2.0,p
-73.858,40.945,1.0,p
-73.965,40.677,19.0,p
-73.965,40.678,26.0,p
-73.965,40.675,4.0,p
-73.965,40.676,12.0,p
-73.965,40.679,14.0,p
-73.993,40.686,170.0,p
-73.993,40.685,9.0,p
-73.993,40.688,80.0,p
-73.877,40.78,1.0,p
-73.993,40.687,219.0,p
-73.877,40.77,18.0,p
-73.993,40.682,1591.0,p
-73.877,40.76,1.0,p
-73.993,40.681,633.0,p
-73.877,40.75,8.0,p
-73.993,40.684,6.0,p
-73.877,40.74,3.0,p
-73.993,40.683,54.0,p
-73.877,40.73,2.0,p
-73.88,40.752,2.0,p
-73.993,40.689,147.0,p
-73.88,40.753,1.0,p
-0.788,0.304,1.0,p
-73.88,40.745,9.0,p
-73.88,40.746,1.0,p
-73.88,40.743,2.0,p
-73.88,40.744,8.0,p
-73.88,40.747,10.0,p
-73.88,40.748,35.0,p
-73.877,40.83,1.0,p
-73.965,40.691,17.0,p
-73.8,40.674,2.0,p
-73.965,40.692,7.0,p
-73.8,40.673,21.0,p
-73.8,40.672,13.0,p
-73.993,40.677,29.0,p
-73.542,40.537,1.0,p
-73.8,40.671,28.0,p
-74.122,40.941,1.0,p
-73.877,40.88,3.0,p
-73.965,40.695,33.0,p
-73.993,40.671,2.0,p
-73.965,40.696,4.0,p
-73.965,40.693,114.0,p
-73.765,40.564,1.0,p
-73.993,40.673,2.0,p
-73.993,40.672,73.0,p
-73.965,40.694,4.0,p
-73.877,40.84,2.0,p
-73.88,40.763,15.0,p
-73.993,40.679,6.0,p
-73.993,40.678,16.0,p
-73.88,40.764,8.0,p
-73.88,40.756,118.0,p
-73.886,40.903,12.0,p
-73.88,40.757,1.0,p
-73.88,40.754,2.0,p
-73.88,40.755,6.0,p
-73.886,40.901,1.0,p
-73.88,40.758,2.0,p
-73.88,40.759,2.0,p
-74.071,40.764,1.0,p
