"long","lat","count","type"
-73.942,40.721,115.0,p
-73.891,40.664,1.0,p
-73.965,40.617,1.0,p
-73.714,40.724,1.0,p
-73.891,40.668,1.0,p
-73.97,40.6,1.0,p
-72.948,40.761,1.0,p
-73.737,40.628,1.0,p
-73.97,40.7,2.0,p
-73.97,40.8,134.0,p
-73.942,40.719,3.0,p
-73.942,40.717,2.0,p
-73.942,40.718,4.0,p
-74.043,40.786,5.0,p
-73.942,40.715,67.0,p
-74.043,40.787,2.0,p
-73.942,40.716,38.0,p
-74.043,40.788,7.0,p
-73.942,40.713,9.0,p
-73.942,40.714,599.0,p
-73.942,40.711,197.0,p
-73.942,40.712,5.0,p
-73.963,40.72,64.0,p
-73.963,40.71,2849.0,p
-73.963,40.74,1.0,p
-73.963,40.73,2.0,p
-73.963,40.64,1.0,p
-73.963,40.66,1.0,p
-73.963,40.69,22.0,p
-73.963,40.68,40.0,p
-74.452,40.704,1.0,p
-73.965,40.644,1.0,p
-2.666,40.777,1.0,p
-73.965,40.642,2.0,p
-73.891,40.691,1.0,p
-73.965,40.648,1.0,p
-73.965,40.646,4.0,p
-73.942,40.708,27.0,p
-1.67,41.453,1.0,p
-73.942,40.709,2.0,p
-73.942,40.706,26.0,p
-73.942,40.707,17.0,p
-74.043,40.775,2.0,p
-73.942,40.704,36.0,p
-73.942,40.705,40.0,p
-76.8,40.77,1.0,p
-73.942,40.702,18.0,p
-73.942,40.703,23.0,p
-74.043,40.771,1.0,p
-73.963,40.81,177.0,p
-74.043,40.772,2.0,p
-73.942,40.701,113.0,p
-73.963,40.76,508.0,p
-73.963,40.75,17.0,p
-73.839,40.652,1.0,p
-73.965,40.639,1.0,p
-73.963,40.78,13.0,p
-73.963,40.77,2868.0,p
-73.963,40.79,4.0,p
-73.965,40.633,5.0,p
-73.821,40.754,1.0,p
-73.965,40.634,1.0,p
-73.965,40.637,1.0,p
-73.965,40.635,1.0,p
-73.965,40.636,3.0,p
-74.043,40.761,2.0,p
-74.043,40.762,1.0,p
-73.821,40.726,2.0,p
-73.839,40.666,2.0,p
-73.965,40.666,1.0,p
-73.965,40.667,6.0,p
-73.821,40.724,1.0,p
-73.965,40.668,3.0,p
-73.965,40.669,2.0,p
-73.965,40.651,1.0,p
-74.043,40.749,12.0,p
-74.043,40.745,1.0,p
-73.816,40.765,3.0,p
-73.808,40.7,3.0,p
-74.043,40.741,2.0,p
