"long","lat","count","type"
-73.965,40.628,2.0,p
-73.858,40.879,2.0,p
-73.891,40.677,1.0,p
-73.965,40.629,4.0,p
-73.714,40.735,1.0,p
-73.891,40.679,1.0,p
-73.965,40.623,2.0,p
-73.965,40.626,4.0,p
-73.891,40.672,1.0,p
-73.965,40.627,13.0,p
-73.965,40.624,7.0,p
-40.727,40.716,1.0,p
-2.666,40.715,1.0,p
-73.965,40.625,7.0,p
-73.686,40.735,1.0,p
-73.942,40.728,5.0,p
-73.942,40.729,2.0,p
-73.942,40.726,3.0,p
-73.942,40.727,17.0,p
-73.942,40.724,6.0,p
-73.942,40.725,17.0,p
-73.942,40.722,3.0,p
-73.942,40.723,10.0,p
-73.942,40.721,108.0,p
-73.965,40.619,1.0,p
-73.891,40.665,1.0,p
-73.965,40.617,1.0,p
-73.891,40.666,1.0,p
-73.891,40.669,1.0,p
-73.891,40.668,1.0,p
-73.714,40.726,1.0,p
-73.737,40.628,1.0,p
-73.965,40.612,1.0,p
-73.737,40.629,1.0,p
-73.965,40.616,2.0,p
-73.97,40.8,100.0,p
-73.965,40.614,1.0,p
-73.942,40.719,4.0,p
-74.071,40.804,1.0,p
-74.043,40.785,2.0,p
-73.942,40.717,1.0,p
-74.043,40.786,1.0,p
-73.942,40.715,56.0,p
-74.043,40.787,5.0,p
-73.942,40.716,20.0,p
-74.043,40.788,11.0,p
-73.942,40.713,5.0,p
-74.117,40.734,1.0,p
-73.942,40.714,569.0,p
-73.942,40.711,186.0,p
-74.043,40.783,1.0,p
-73.942,40.712,3.0,p
-73.963,40.72,45.0,p
-73.963,40.71,2563.0,p
-73.963,40.74,1.0,p
-74.019,40.609,1.0,p
-73.963,40.73,2.0,p
-73.963,40.69,24.0,p
-73.963,40.68,47.0,p
-73.435,40.835,2.0,p
-73.965,40.644,3.0,p
-73.821,40.742,1.0,p
-73.821,40.743,1.0,p
-73.965,40.645,1.0,p
-73.965,40.648,2.0,p
-73.965,40.649,1.0,p
-74.043,40.778,1.0,p
-74.043,40.779,1.0,p
-73.942,40.708,18.0,p
-73.942,40.706,8.0,p
-74.071,40.812,1.0,p
-73.942,40.707,14.0,p
-74.043,40.775,2.0,p
-73.942,40.704,28.0,p
-73.942,40.705,21.0,p
-74.043,40.777,1.0,p
-73.942,40.702,27.0,p
-73.942,40.703,22.0,p
-73.963,40.81,197.0,p
-73.942,40.701,94.0,p
-74.277,40.74,1.0,p
-73.963,40.85,1.0,p
-74.071,40.818,1.0,p
-73.963,40.76,474.0,p
-73.963,40.75,8.0,p
-73.963,40.78,26.0,p
-73.821,40.759,1.0,p
-73.963,40.77,3016.0,p
-73.963,40.79,4.0,p
-73.821,40.753,1.0,p
-73.965,40.633,2.0,p
-73.965,40.634,3.0,p
-73.891,40.681,1.0,p
-73.965,40.631,2.0,p
-73.965,40.632,1.0,p
-73.821,40.752,1.0,p
-73.965,40.638,2.0,p
-73.821,40.758,2.0,p
-73.965,40.635,2.0,p
-73.821,40.756,2.0,p
-74.098,40.198,1.0,p
-74.098,40.196,1.0,p
