"long","lat","count","type"
-73.942,40.748,15.0,p
-73.942,40.749,201.0,p
-73.942,40.746,108.0,p
-73.942,40.747,170.0,p
-73.942,40.744,2.0,p
-73.942,40.745,8.0,p
-73.942,40.742,3.0,p
-73.942,40.743,4.0,p
-74.05,40.888,1.0,p
-73.942,40.741,2.0,p
-73.821,40.717,7.0,p
-73.821,40.715,1.0,p
-68.365,40.404,1.0,p
-73.839,40.698,1.0,p
-73.821,40.716,2.0,p
-73.891,40.647,1.0,p
-73.509,40.819,1.0,p
-73.821,40.713,1.0,p
-74.326,40.574,3.0,p
-0.135,40.786,1.0,p
-73.821,40.711,9.0,p
-73.821,40.712,1.0,p
-73.942,40.739,49.0,p
-73.942,40.737,3.0,p
-73.942,40.735,1.0,p
-73.942,40.736,3.0,p
-73.942,40.734,3.0,p
-73.942,40.731,1.0,p
-74.201,40.666,1.0,p
-74.117,40.752,1.0,p
-73.891,40.676,8.0,p
-73.965,40.628,7.0,p
-73.714,40.734,1.0,p
-73.965,40.629,2.0,p
-73.714,40.736,1.0,p
-73.312,40.76,1.0,p
-89.883,40.77,1.0,p
-73.965,40.626,3.0,p
-73.965,40.627,5.0,p
-9.999,403.993,1.0,p
-73.965,40.624,18.0,p
-73.891,40.674,1.0,p
-74.066,40.696,1.0,p
-73.965,40.625,15.0,p
-74.201,40.659,1.0,p
-74.28,40.769,2.0,p
-70.506,42.663,1.0,p
-73.942,40.728,1.0,p
-73.942,40.726,2.0,p
-74.043,40.799,1.0,p
-73.942,40.727,9.0,p
-73.942,40.724,7.0,p
-73.942,40.725,23.0,p
-73.858,40.881,1.0,p
-73.942,40.723,4.0,p
-7.549,0.001,1.0,p
-73.942,40.721,94.0,p
-74.05,40.867,1.0,p
-75.8,40.721,1.0,p
-73.965,40.617,1.0,p
-73.891,40.668,1.0,p
-73.737,40.628,1.0,p
-73.737,40.629,1.0,p
-73.97,40.5,1.0,p
-74.192,40.827,1.0,p
-73.97,40.8,116.0,p
-74.043,40.789,1.0,p
-73.996,0.0,1.0,p
-73.942,40.719,6.0,p
-73.942,40.717,3.0,p
-74.043,40.785,1.0,p
-73.942,40.718,3.0,p
-74.043,40.786,6.0,p
-73.965,40.641,1.0,p
-73.942,40.715,52.0,p
-74.043,40.787,1.0,p
-74.043,40.788,5.0,p
-73.942,40.716,21.0,p
-73.942,40.713,3.0,p
-73.942,40.714,541.0,p
3.746,5.479,1.0,p
-73.942,40.711,156.0,p
-73.942,40.712,1.0,p
-73.963,40.72,51.0,p
-73.963,40.71,1889.0,p
-73.963,40.74,5.0,p
-73.963,40.73,1.0,p
-73.963,40.69,17.0,p
-73.963,40.68,32.0,p
-73.839,40.646,1.0,p
-73.965,40.644,5.0,p
-73.821,40.742,1.0,p
-73.821,40.741,1.0,p
-73.874,45.233,1.0,p
-73.965,40.648,1.0,p
-73.965,40.649,1.0,p
-73.8,40.588,1.0,p
-73.8,40.587,1.0,p
-73.821,40.745,1.0,p
-73.891,40.695,1.0,p
-73.965,40.647,1.0,p
-73.942,40.708,11.0,p
-73.942,40.709,1.0,p
-74.071,40.815,1.0,p
-73.942,40.706,14.0,p
-74.043,40.774,1.0,p
-73.942,40.707,22.0,p
-74.043,40.775,4.0,p
-73.942,40.704,17.0,p
-73.942,40.705,11.0,p
-74.089,40.562,1.0,p
-73.942,40.702,14.0,p
-73.942,40.703,12.0,p
-73.963,40.81,181.0,p
-74.117,40.725,1.0,p
-73.942,40.701,55.0,p
-74.043,40.773,2.0,p
-74.519,40.53,1.0,p
-73.963,40.82,1.0,p
-73.984,7.545,1.0,p
-73.963,40.76,459.0,p
-73.963,40.75,9.0,p
-73.963,40.78,9.0,p
-73.965,40.639,2.0,p
-73.963,40.77,2750.0,p
-73.839,40.656,1.0,p
-73.963,40.79,4.0,p
-2.666,40.761,1.0,p
-73.965,40.633,2.0,p
