long,lat,count
-73.9536,40.7793,321
-73.9546,40.7778,321
-73.9622,40.7791,321
-73.9787,40.7448,321
-73.9875,40.7602,321
-73.9903,40.7508,321
-73.9916,40.7488,321
-73.9921,40.749,321
-73.995,40.7498,321
-74.0046,40.7416,321
-74.0077,40.7406,321
-73.9539,40.7875,320
-73.9558,40.7639,320
-73.9838,40.7301,320
-73.9838,40.7438,320
-73.9840,40.7550,320
-73.9851,40.7324,320
-73.9902,40.7511,320
-73.992,40.7491,320
-73.9929,40.7426,320
-73.9990,40.7444,320
-74.0000,40.7347,320
-74.0041,40.7427,320
-74.0053,40.7280,320
-73.8615,40.7674,319
-73.8703,40.7726,319
-73.9521,40.7812,319
-73.9528,40.7721,319
-73.9534,40.7882,319
-73.9738,40.7642,319
-73.9847,40.7289,319
-73.9874,40.7224,319
-74.0002,40.7575,319
-74.0051,40.7412,319
-74.0075,40.7430,319
-73.870,40.7740,318
-73.9548,40.7776,318
-73.9559,40.7761,318
-73.9726,40.7808,318
-73.9791,40.7527,318
-73.9795,40.7437,318
-73.9821,40.7689,318
-74.0024,40.7604,318
-74.0095,40.7150,318
-73.9526,40.7806,317
-73.9542,40.7639,317
-73.9574,40.7827,317
-73.9763,40.7858,317
-73.9794,40.7526,317
-73.9816,40.7325,317
-73.9854,40.7317,317
-73.9910,40.7556,317
-73.9971,40.7249,317
-73.9977,40.7566,317
-74.0054,40.7395,317
-73.9546,40.7695,316
-73.9557,40.7795,316
-73.9574,40.7657,316
-73.9674,40.7632,316
-73.9779,40.7837,316
-73.9901,40.7567,316
-74.0027,40.760,316
-74.0030,40.7493,316
-74.0039,40.7334,316
-73.8614,40.7674,315
-73.9611,40.7606,315
-73.9735,40.7635,315
-73.9776,40.7888,315
-73.9822,40.7738,315
-73.9848,40.7683,315
-73.9893,40.7263,315
-73.9949,40.7399,315
-74.0018,40.7615,315
-74.0039,40.7428,315
-73.9728,40.7644,314
-73.9768,40.7433,314
-73.9813,40.7785,314
-73.9840,40.7549,314
-73.9907,40.7503,314
-73.9924,40.7493,314
-74.0064,40.7386,314
-73.9545,40.7657,313
-73.9617,40.7768,313
-73.9723,40.7652,313
-73.9782,40.7295,313
-73.9902,40.751,313
-73.9917,40.7497,313
-73.9973,40.7563,313
-74.0083,40.7474,313
-73.9635,40.7743,312
-73.9828,40.7421,312
-73.9909,40.7487,312
-73.9915,40.7488,312
-73.9938,40.7413,312
-74.0001,40.7304,312
-74.0061,40.7437,312
-73.8703,40.7728,311
-73.9544,40.7780,311
-73.9564,40.7755,311
-73.9594,40.7800,311
-73.9671,40.7635,311
-73.9782,40.7665,311
-73.9806,40.7304,311
-73.9872,40.7222,311
-73.9901,40.7568,311
-73.9916,40.7495,311
-73.9958,40.7591,311
-73.9990,40.7609,311
-73.9996,40.7334,311
-73.7820,40.6443,310
-73.8616,40.7673,310
-73.8656,40.7708,310
-73.8709,40.7719,310
-73.9729,40.7643,310
-73.9792,40.7527,310
-73.9793,40.7527,310
-73.9795,40.7529,310
-73.9946,40.7403,310
-74.0015,40.7261,310
-74.0053,40.7284,310
-73.9800,40.7430,309
-73.9822,40.7716,309
-73.9835,40.7261,309
-73.9928,40.7428,309
-73.9940,40.7514,309
-73.9972,40.7248,309
-74.0000,40.7585,309
-74.0016,40.7556,309
-73.8622,40.7672,308
-73.9618,40.7795,308
-73.9726,40.7647,308
-73.9790,40.7405,308
-73.9796,40.7436,308
-73.9850,40.7420,308
-73.9878,40.7211,308
-73.9906,40.7611,308
-73.9932,40.7225,308
-74.0000,40.7348,308
-74.0018,40.7246,308
-74.0130,40.7173,308
-73.7819,40.6443,307
-73.9595,40.7710,307
-73.9663,40.7648,307
-73.9776,40.7534,307
-73.9784,40.7829,307
-73.9787,40.7667,307
-73.9841,40.7550,307
-73.9858,40.7311,307
-73.991,40.7488,307
-74.0019,40.7395,307
-74.0101,40.7199,307
-73.9571,40.7801,306
-73.9736,40.7635,306
-73.9779,40.7253,306
-73.9830,40.7717,306
-73.9913,40.7490,306
-73.9918,40.7492,306
-73.9974,40.7563,306
-73.9984,40.7228,306
-74.0031,40.7491,306
-74.0051,40.7407,306
-74.0056,40.7265,306
-74.0065,40.7405,306
-73.7829,40.6439,305
-73.9498,40.7843,305
-73.9546,40.7780,305
-73.9555,40.7794,305
-73.9566,40.7668,305
-73.9570,40.7663,305
-73.9630,40.7750,305
-73.9735,40.7636,305
-73.9781,40.7523,305
-73.9789,40.7621,305
-73.9824,40.7714,305
-73.9885,40.7485,305
-73.9909,40.7559,305
-73.9917,40.7499,305
-73.9938,40.7415,305
-73.9988,40.7341,305
-74.0023,40.7397,305
-74.0027,40.7398,305
-74.0152,40.7098,305
-73.9552,40.7770,304
-73.9567,40.7750,304
-73.9570,40.7832,304
-73.9635,40.7742,304
-73.9724,40.7650,304
-73.9766,40.7517,304
-73.9822,40.7318,304
-73.9893,40.7476,304
-73.9901,40.7465,304
-73.9904,40.751,304
-73.9915,40.7351,304
-73.9916,40.7501,304
-73.9928,40.7426,304
-74.0034,40.7435,304
-73.8611,40.7677,303
-73.9620,40.7677,303
-73.9639,40.7739,303
-73.9677,40.7628,303
-73.9760,40.7656,303
-73.979,40.7529,303
-73.9848,40.7323,303
-73.9907,40.7502,303
-73.9917,40.7498,303
-73.9954,40.7391,303
-74.0024,40.7336,303
-74.0032,40.7327,303
-73.9549,40.7692,302
-73.9725,40.7810,302
-73.9761,40.7760,302
-73.9788,40.7504,302
-73.9791,40.7526,302
-73.9809,40.7418,302
-73.9849,40.7684,302
-73.9909,40.7556,302
-73.9997,40.7589,302
-74.0046,40.7071,302
-74.0051,40.7399,302
-74.0056,40.7262,302
-74.0077,40.7427,302
-73.7822,40.6442,301
-73.870,40.7739,301
-73.9480,40.7787,301
-73.9751,40.7651,301
-73.9761,40.7759,301
-73.9819,40.7731,301
-73.9857,40.7311,301
-73.9869,40.7494,301
-73.9900,40.7670,301
-73.9907,40.7501,301
-73.9907,40.7504,301
-73.9982,40.7452,301
-73.9986,40.7229,301
-73.9986,40.7340,301
-74.0038,40.7430,301
-74.0053,40.7287,301
-74.0136,40.7149,301
-73.865,40.7708,300
-73.9633,40.7746,300
-73.9679,40.7626,300
-73.9792,40.7669,300
-73.9837,40.7439,300
-73.9876,40.7225,300
-73.9881,40.7227,300
-73.9909,40.7348,300
-73.9922,40.7307,300
-73.9925,40.7428,300
-74.0090,40.7109,300
-74.0098,40.7217,300
-73.9621,40.7791,299
-73.9639,40.7770,299
-73.9731,40.7643,299
-73.9778,40.7518,299
-73.9778,40.7837,299
-73.9782,40.7524,299
-73.9784,40.7830,299
-73.9872,40.7293,299
-73.9883,40.7276,299
-73.9899,40.7517,299
-73.9899,40.7518,299
-73.9912,40.7487,299
-73.9919,40.7494,299
-73.9984,40.7247,299
-74.0007,40.7421,299
-74.0023,40.7396,299
-74.002,40.7606,299
-74.0066,40.7442,299
-74.0094,40.7381,299
-74.0102,40.7196,299
-73.9521,40.7731,298
-73.9546,40.7656,298
-73.9579,40.7820,298
-73.9592,40.7715,298
-73.9770,40.7519,298
-73.9778,40.7516,298
-73.9804,40.7425,298
-73.9834,40.7261,298
-73.9913,40.7505,298
-73.9918,40.7496,298
-73.9934,40.7521,298
-73.8726,40.7745,297
-73.9508,40.7748,297
-73.9523,40.7728,297
-73.9558,40.7679,297
-73.9779,40.7341,297
-73.9783,40.7523,297
-73.9788,40.7407,297
-73.9791,40.7499,297
-73.9822,40.7727,297
-73.9854,40.7385,297
-73.9889,40.7365,297
-73.9901,40.7566,297
-73.9936,40.7416,297
-74.0022,40.7559,297
-74.0023,40.7344,297
-74.0057,40.7411,297
-74.0081,40.7477,297
-74.0135,40.7153,297
-73.9540,40.7704,296
-73.9542,40.7784,296
-73.9556,40.7683,296
-73.9565,40.7670,296
-73.9730,40.7640,296
-73.9758,40.7764,296
-73.9812,40.7380,296
-73.9887,40.7483,296
-73.9922,40.7494,296
-73.9925,40.7584,296
-73.9925,40.7585,296
-74.0030,40.7494,296
-74.0054,40.7401,296
-74.0136,40.7152,296
-73.8616,40.768,295
-73.9532,40.7715,295
-73.9559,40.7760,295
-73.9569,40.7748,295
-73.9611,40.7607,295
-73.9734,40.7647,295
-73.9738,40.7631,295
-73.9738,40.7646,295
-73.9774,40.7843,295
-73.9789,40.7620,295
-73.9791,40.7621,295
-73.9795,40.7494,295
-73.9842,40.7549,295
-73.9866,40.7300,295
-73.9869,40.7295,295
-73.9875,40.7385,295
-73.9921,40.7489,295
-73.9922,40.749,295
-73.9969,40.7423,295
-74.0033,40.7318,295
-74.0041,40.7209,295
-74.0136,40.7153,295
-73.7827,40.6440,294
-73.9718,40.7818,294
-73.9737,40.7644,294
-73.9787,40.7242,294
-73.9789,40.7239,294
-73.9809,40.7446,294
-73.9817,40.7784,294
-73.9842,40.7548,294
-73.9847,40.7322,294
-73.9971,40.7254,294
-74.0042,40.7218,294
-74.0052,40.7404,294
-73.9662,40.7649,293
-73.9679,40.7871,293
-73.9779,40.7254,293
-73.9788,40.7620,293
-73.9810,40.7445,293
-73.9844,40.7247,293
-73.9847,40.7694,293
-73.9873,40.7686,293
-73.9956,40.7492,293
-74.0033,40.7362,293
-74.0053,40.7285,293
-74.0093,40.7381,293
-74.0095,40.7103,293
-73.9532,40.7884,292
-73.9672,40.7634,292
-73.9776,40.7536,292
-73.9810,40.7677,292
-73.9823,40.7717,292
-73.9889,40.7269,292
-73.9889,40.7483,292
-73.9891,40.7187,292
-73.9893,40.7262,292
-73.9900,40.7569,292
-73.9987,40.7231,292
-73.9990,40.7445,292
-73.9994,40.7385,292
-74.0046,40.7418,292
-74.0053,40.7279,292
-74.0089,40.7158,292
-73.9617,40.7795,291
-73.9634,40.7745,291
-73.9786,40.7667,291
-73.9872,40.7390,291
-73.9880,40.7378,291
-73.9882,40.7227,291
-73.9902,40.7509,291
-73.992,40.7493,291
-73.994,40.7500,291
-73.9950,40.7398,291
-73.9996,40.7590,291
-74.0065,40.7439,291
-74.0073,40.7410,291
-74.0142,40.7139,291
-73.9634,40.7657,290
-73.9819,40.7689,290
-73.9850,40.7322,290
-73.9870,40.7293,290
-73.9882,40.7695,290
-73.9887,40.7367,290
-73.9898,40.7519,290
-73.9900,40.7519,290
-73.9901,40.7513,290
-73.9920,40.7254,290
-73.9936,40.7244,290
-73.9941,40.7462,290
-73.9944,40.7506,290
-73.9965,40.7254,290
-73.9997,40.7269,290
-74.0028,40.7562,290
-74.0083,40.7465,290
-74.1771,40.6950,290
-73.7825,40.6488,289
-73.9608,40.7698,289
-73.9639,40.7568,289
-73.9792,40.7528,289
-73.981,40.7684,289
-73.9841,40.7548,289
-73.9842,40.7547,289
-73.9860,40.7309,289
-73.9867,40.7299,289
-73.9888,40.7365,289
-73.9897,40.7522,289
-73.9898,40.7520,289
-73.9902,40.7510,289
-73.9903,40.7564,289
-73.9906,40.7513,289
-73.9908,40.7345,289
-73.9910,40.7349,289
-73.9914,40.7504,289
-73.9916,40.7387,289
-73.9943,40.7246,289
-74.0003,40.7272,289
-74.0026,40.7337,289
-74.0052,40.7403,289
-74.0053,40.7411,289
-74.0063,40.7335,289
-73.782,40.6487,288
-73.9521,40.7730,288
-73.9532,40.7886,288
-73.9551,40.7689,288
-73.9618,40.7796,288
-73.9722,40.7653,288
-73.9764,40.7856,288
-73.9781,40.7514,288
-73.9828,40.7691,288
-73.9836,40.7259,288
-73.9870,40.7608,288
-73.9874,40.7686,288
-73.9901,40.7483,288
-73.9909,40.7486,288
-73.9916,40.7386,288
-73.9953,40.7393,288
-73.9956,40.7498,288
-73.9969,40.7251,288
-73.9998,40.7346,288
-74.0011,40.7365,288
-74.0027,40.7338,288
-74.0044,40.7421,288
-74.0056,40.7457,288
-74.0100,40.7211,288
-73.8717,40.7744,287
-73.9424,40.7863,287
-73.9499,40.7843,287
-73.9614,40.7602,287
-73.9733,40.7644,287
-73.9779,40.7456,287
-73.9806,40.7300,287
-73.9811,40.7678,287
-73.9822,40.7728,287
-73.9829,40.7227,287
-73.9850,40.7421,287
-73.9857,40.7312,287
-73.9870,40.7494,287
-73.9872,40.7291,287
-73.9885,40.7486,287
-73.9898,40.7521,287
-73.9914,40.749,287
-73.9916,40.7492,287
-73.9917,40.7267,287
-73.9935,40.7520,287
-73.9955,40.7647,287
-74.0001,40.7584,287
-74.0037,40.7419,287
-74.0145,40.7140,287
-73.7864,40.6391,286
-73.9517,40.7735,286
-73.9593,40.7800,286
-73.9645,40.7729,286
-73.9713,40.7825,286
-73.9728,40.7646,286
-73.9782,40.7513,286
-73.9785,40.7524,286
-73.9813,40.7690,286
-73.9822,40.7712,286
-73.9827,40.7314,286
-73.9832,40.7560,286
-73.9870,40.7759,286
-73.9873,40.7685,286
-73.9881,40.7378,286
-73.9912,40.7498,286
-73.9916,40.7446,286
-73.9934,40.7522,286
-73.9937,40.7210,286
-73.8709,40.7739,285
-73.9523,40.7729,285
-73.9548,40.7653,285
-73.9580,40.7820,285
-73.9667,40.8039,285
-73.9733,40.7639,285
-73.9776,40.7518,285
-73.9791,40.7619,285
-73.9814,40.7412,285
-73.9848,40.7481,285
-73.9894,40.7231,285
-73.9897,40.7417,285
-73.9907,40.7512,285
-73.9969,40.7253,285
-73.9975,40.7244,285
-74.0052,40.7402,285
-74.0065,40.7414,285
-74.0130,40.7174,285
-73.8612,40.7677,284
-73.9773,40.7519,284
-73.9779,40.7516,284
-73.9787,40.7505,284
-73.9823,40.7727,284
-73.9906,40.7506,284
-73.9915,40.7271,284
-73.9917,40.7265,284
-74.0052,40.7290,284
-74.0053,40.7286,284
-73.9522,40.7899,283
-73.9538,40.7790,283
-73.9559,40.7796,283
-73.9616,40.7798,283
-73.9772,40.7519,283
-73.9776,40.7535,283
-73.9782,40.7512,283
-73.9785,40.7832,283
-73.9788,40.7411,283
-73.982,40.7716,283
-73.9850,40.7244,283
-73.9876,40.7286,283
-73.9898,40.7471,283
-73.9903,40.7567,283
-73.9910,40.7508,283
-73.9919,40.749,283
-73.9949,40.7398,283
-74.0059,40.7403,283
-74.0064,40.7391,283
-73.8643,40.7699,282
-73.8710,40.7740,282
-73.9540,40.7669,282
-73.9540,40.7754,282
-73.9551,40.7690,282
-73.9729,40.7645,282
-73.9746,40.7882,282
-73.9759,40.7655,282
-73.9784,40.7523,282
-73.9835,40.7440,282
-73.9872,40.7204,282
-73.9881,40.7697,282
-73.9902,40.7565,282
-73.9906,40.7244,282
-73.9906,40.750,282
-73.9935,40.7217,282
-74.0044,40.7424,282
-74.0045,40.7406,282
-74.0135,40.7152,282
-73.8621,40.7672,281
-73.9538,40.7876,281
-73.9577,40.7793,281
-73.9596,40.7711,281
-73.9602,40.7788,281
-73.9787,40.7525,281
-73.9788,40.7505,281
-73.9789,40.7502,281
-73.9789,40.7623,281
-73.9847,40.7483,281
-73.9871,40.7224,281
-73.9886,40.7370,281
-73.9925,40.7304,281
-73.9928,40.7429,281
-73.9975,40.7224,281
-74.0053,40.7283,281
-74.0055,40.7271,281
-74.0134,40.7156,281
-73.7763,40.6455,280
-73.8713,40.7741,280
-73.9394,40.8051,280
-73.9499,40.7761,280
-73.9517,40.7818,280
-73.9540,40.7873,280
-73.9553,40.7794,280
-73.9596,40.7710,280
-73.9641,40.7735,280
-73.9720,40.7472,280
-73.9728,40.7641,280
-73.9749,40.7418,280
-73.9763,40.7764,280
-73.9767,40.7517,280
-73.9775,40.7536,280
-73.9807,40.7298,280
-73.9810,40.7809,280
-73.9843,40.7331,280
-73.9848,40.7289,280
-73.9857,40.7278,280
-73.9862,40.7402,280
-73.9865,40.7222,280
-73.9868,40.7298,280
-73.9875,40.7216,280
-73.9888,40.7485,280
-73.9893,40.7418,280
-73.9898,40.7518,280
-73.9900,40.7565,280
-73.9910,40.7605,280
-73.9924,40.7434,280
-73.9942,40.7461,280
-73.9983,40.7228,280
-74.0049,40.7414,280
-74.0098,40.7218,280
-74.0124,40.7015,280
-73.9523,40.7781,279
-73.9554,40.7794,279
-73.9621,40.7676,279
-73.9638,40.7740,279
-73.9732,40.7638,279
-73.9785,40.7411,279
-73.9793,40.7526,279
-73.9795,40.7527,279
-73.9796,40.7437,279
-73.9816,40.7684,279
-73.9835,40.7382,279
-73.9838,40.7256,279
-73.9883,40.7690,279
-73.9899,40.7519,279
-73.9902,40.7568,279
-73.9908,40.7512,279
-73.9915,40.7445,279
-73.9999,40.7432,279
-74.0025,40.7336,279
-74.0050,40.7399,279
-74.0056,40.7359,279
-74.0062,40.7336,279
-74.0076,40.7429,279
-73.8623,40.7672,278
-73.9538,40.7787,278
-73.9550,40.7774,278
-73.9553,40.7734,278
-73.9568,40.7665,278
-73.9598,40.7794,278
-73.9688,40.7858,278
-73.9727,40.7646,278
-73.9728,40.7804,278
-73.9788,40.7823,278
-73.9823,40.7724,278
-73.9836,40.7439,278
-73.9853,40.7387,278
-73.9875,40.7386,278
-73.9877,40.7324,278
-73.9884,40.7227,278
-73.9893,40.7681,278
-73.9898,40.7296,278
-73.9906,40.7562,278
-73.9954,40.7497,278
-73.9977,40.7411,278
-74.0008,40.7473,278
-74.0022,40.7344,278
-74.0024,40.7502,278
-74.0099,40.7211,278
-73.9498,40.7844,277
-73.9552,40.7794,277
-73.9563,40.7755,277
-73.9567,40.7806,277
-73.9574,40.7826,277
-73.9639,40.8078,277
-73.9677,40.7626,277
-73.9768,40.7391,277
-73.9822,40.7689,277
-73.9826,40.7311,277
-73.9830,40.7389,277
-73.9911,40.7499,277
-73.9917,40.7495,277
-73.9919,40.7257,277
-73.9924,40.7433,277
-73.9974,40.7224,277
-74.0009,40.7368,277
-74.0042,40.742,277
-74.0052,40.7285,277
-74.0055,40.7272,277
-73.8617,40.7673,276
-73.9634,40.7744,276
-73.9698,40.7847,276
-73.9736,40.7793,276
-73.9741,40.7647,276
-73.9785,40.7525,276
-73.9786,40.7525,276
-73.9788,40.7526,276
-73.9862,40.7403,276
-73.9869,40.7297,276
-73.9876,40.7384,276
-73.9883,40.7227,276
-73.9890,40.7482,276
-73.9890,40.7768,276
-73.9894,40.7476,276
-73.9910,40.7488,276
-73.9918,40.7442,276
-73.9920,40.7489,276
-73.9922,40.7489,276
-73.9998,40.7587,276
-74.0003,40.7287,276
-74.0008,40.7258,276
-74.0019,40.7282,276
-74.0041,40.7424,276
-74.0046,40.7406,276
-74.0056,40.7255,276
-74.0062,40.7394,276
-74.0097,40.7222,276
-74.0101,40.7201,276
-74.0102,40.7201,276
-73.7826,40.6440,275
-73.9571,40.7802,275
-73.9677,40.7629,275
-73.9733,40.7643,275
-73.9781,40.7524,275
-73.9868,40.7211,275
-73.9897,40.7481,275
-73.9897,40.7520,275
-73.9901,40.751,275
-73.9915,40.7496,275
-73.9977,40.7565,275
-73.9980,40.7451,275
-74.0043,40.7405,275
-74.0052,40.7284,275
-74.0065,40.7357,275
-74.0075,40.7429,275
-74.0093,40.7153,275
-74.0153,40.7098,275
-73.7763,40.645,274
-73.9473,40.7760,274
-73.9503,40.7837,274
-73.9754,40.7653,274
-73.9781,40.7456,274
-73.9783,40.7524,274
-73.9790,40.7501,274
-73.9791,40.7528,274
-73.9791,40.7622,274
-73.9819,40.7433,274
-73.9892,40.7187,274
-73.9896,40.7343,274
-73.9897,40.7257,274
-73.9909,40.7658,274
-73.9926,40.7429,274
-73.9950,40.7601,274
-73.9957,40.7644,274
-73.9982,40.7567,274
-74.0011,40.7316,274
-74.0022,40.7345,274
-74.0038,40.7481,274
-74.0041,40.7421,274
-74.0053,40.7281,274
-74.0055,40.7265,274
-74.0062,40.7413,274
-74.0066,40.7415,274
-74.0100,40.7212,274
-74.0137,40.7147,274
-73.9571,40.7744,273
-73.9577,40.7653,273
-73.9734,40.7644,273
-73.9750,40.7415,273
-73.9790,40.7526,273
-73.9817,40.7734,273
-73.987,40.7224,273
-73.9875,40.7285,273
-73.9890,40.7413,273
-73.9903,40.7565,273
-73.9906,40.7559,273
-73.9907,40.7347,273
-73.9907,40.7558,273
-73.9912,40.7392,273
-73.9923,40.7434,273
-73.9931,40.7430,273
-73.9987,40.7341,273
-74.0005,40.7288,273
-74.0037,40.7431,273
-74.0049,40.7354,273
-74.0052,40.7400,273
-74.0057,40.7256,273
-74.0059,40.7400,273
-74.0066,40.7302,273
-74.0081,40.7377,273
-74.0144,40.7140,273
-73.7858,40.6387,272
-73.8721,40.7743,272
-73.9391,40.8050,272
-73.9541,40.7785,272
-73.9560,40.7676,272
-73.9562,40.7756,272
-73.9567,40.7715,272
-73.9586,40.7723,272
-73.9650,40.7723,272
-73.9667,40.7641,272
-73.9707,40.7616,272
-73.9734,40.7648,272
-73.9742,40.7831,272
-73.9782,40.7455,272
-73.9788,40.7624,272
-73.9860,40.7308,272
-73.9894,40.7360,272
-73.9933,40.7521,272
-73.9957,40.7490,272
-73.9999,40.7347,272
-74.0020,40.7395,272
-74.0072,40.7329,272
-74.0140,40.7025,272
-73.9395,40.8052,271
-73.9527,40.7723,271
-73.9544,40.7782,271
-73.9562,40.7679,271
-73.9567,40.7667,271
-73.9760,40.7862,271
-73.9790,40.7560,271
-73.9791,40.7620,271
-73.9812,40.7421,271
-73.9822,40.7688,271
-73.9831,40.7305,271
-73.9834,40.7438,271
-73.9863,40.7305,271
-73.9881,40.7279,271
-73.9898,40.7354,271
-73.9899,40.7516,271
-73.9916,40.7445,271
-73.9956,40.7594,271
-73.9977,40.7564,271
-73.9978,40.7564,271
-73.9990,40.7610,271
-73.9999,40.7306,271
-74.0018,40.7395,271
-74.0034,40.7323,271
-74.0064,40.7414,271
-73.9484,40.7780,270
-73.9536,40.7669,270
-73.9567,40.7807,270
-73.9572,40.7743,270
-73.9775,40.7537,270
-73.9786,40.7506,270
-73.9788,40.7625,270
-73.9789,40.7503,270
-73.9833,40.7344,270
-73.9854,40.7473,270
-73.9897,40.7521,270
-73.9903,40.7563,270
-73.9925,40.7427,270
-73.9942,40.7409,270
-73.9978,40.7565,270
-74.0033,40.7240,270
-74.0055,40.7266,270
-73.7764,40.6450,269
-73.9481,40.7786,269
-73.9508,40.7747,269
-73.9530,40.7834,269
-73.9547,40.7695,269
-73.9560,40.7845,269
-73.9575,40.7826,269
-73.9610,40.8066,269
-73.9723,40.7866,269
-73.9731,40.7642,269
-73.9757,40.7449,269
-73.9758,40.7448,269
-73.9770,40.7518,269
-73.9782,40.7522,269
-73.9796,40.7837,269
-73.9870,40.7495,269
-73.9870,40.7609,269
-73.9894,40.7417,269
-73.9898,40.7569,269
-73.9901,40.7512,269
-73.9905,40.7507,269
-73.9910,40.7511,269
-73.9914,40.7351,269
-73.9929,40.7427,269
-73.9941,40.7512,269
-74.0058,40.7331,269
-74.0096,40.7150,269
-73.8611,40.7679,268
-73.9537,40.7709,268
-73.9547,40.7696,268
-73.9549,40.7773,268
-73.9568,40.7715,268
-73.9583,40.7815,268
-73.9586,40.7689,268
-73.9623,40.8049,268
-73.9689,40.7857,268
-73.9796,40.7529,268
-73.9818,40.7737,268
-73.9826,40.7394,268
-73.9847,40.7326,268
-73.9849,40.7422,268
-73.9859,40.7309,268
-73.9864,40.7302,268
-73.9875,40.7288,268
-73.9881,40.7320,268
-73.9883,40.7275,268
-73.9884,40.7228,268
-73.9919,40.7441,268
-73.9940,40.7411,268
-73.9951,40.7396,268
-73.9989,40.7610,268
-73.9993,40.7440,268
-74.0019,40.7351,268
-74.0034,40.7326,268
-74.0076,40.7516,268
-73.9477,40.7750,267
-73.9527,40.7892,267
-73.9557,40.7641,267
-73.9720,40.7655,267
-73.9769,40.7518,267
-73.9791,40.7667,267
-73.9812,40.7414,267
-73.9822,40.7724,267
-73.9825,40.7355,267
-73.9876,40.7287,267
-73.990,40.7515,267
-73.9918,40.7495,267
-73.9923,40.7490,267
-73.9923,40.7494,267
-73.9970,40.7251,267
-73.9976,40.7243,267
-74.0003,40.7584,267
-74.0022,40.7346,267
-74.0028,40.7494,267
-74.0040,40.7525,267
-74.0043,40.742,267
-74.0053,40.7410,267
-73.8708,40.7720,266
-73.9617,40.7796,266
-73.9633,40.7745,266
-73.9734,40.7638,266
-73.9758,40.7655,266
-73.9761,40.7448,266
-73.9770,40.7452,266
-73.9781,40.7522,266
-73.9784,40.7722,266
-73.9790,40.7500,266
-73.9791,40.7501,266
-73.9822,40.7684,266
-73.9852,40.7319,266
-73.9874,40.7200,266
-73.9888,40.7368,266
-73.9894,40.7416,266
-73.9902,40.7483,266
-73.990,40.7506,266
-73.9904,40.7349,266
-73.9963,40.7532,266
-73.9967,40.7254,266
-73.9999,40.7305,266
-74.0004,40.7354,266
-74.0033,40.7506,266
-74.0038,40.7531,266
-74.0052,40.7286,266
-73.7821,40.6442,265
-73.7897,40.6470,265
-73.9474,40.7760,265
-73.9558,40.7722,265
-73.9681,40.7623,265
-73.9788,40.7406,265
-73.9811,40.7380,265
-73.9847,40.7481,265
-73.9872,40.7709,265
-73.9877,40.7383,265
-73.9878,40.7381,265
-73.9885,40.7275,265
-73.9915,40.7273,265
-73.9918,40.7261,265
-73.9918,40.7266,265
-73.9921,40.7257,265
-73.9922,40.7253,265
-73.9977,40.7639,265
-73.9995,40.7385,265
-74.0004,40.7583,265
-74.0014,40.7555,265
-74.0055,40.7267,265
-74.0061,40.7413,265
-73.9485,40.7780,264
-73.9536,40.7879,264
-73.9583,40.7727,264
-73.9697,40.7631,264
-73.9783,40.7830,264
-73.9787,40.7622,264
-73.9789,40.7668,264
-73.9809,40.7677,264
-73.9822,40.7725,264
-73.9850,40.7290,264
-73.9852,40.7237,264
-73.9874,40.7288,264
-73.9885,40.7315,264
-73.9919,40.7593,264
-73.9933,40.7524,264
-73.9934,40.7571,264
-74.0025,40.7501,264
-74.0045,40.7419,264
-74.0079,40.7403,264
-74.0082,40.7487,264
-74.0102,40.7197,264
-73.7825,40.6441,263
-73.7901,40.6435,263
-73.7903,40.6467,263
-73.9552,40.7692,263
-73.9560,40.7760,263
-73.9573,40.7829,263
-73.9605,40.7615,263
-73.9620,40.8053,263
-73.9645,40.7730,263
-73.9765,40.7517,263
-73.9782,40.7664,263
-73.9789,40.7410,263
-73.9810,40.7446,263
-73.9832,40.7264,263
-73.9887,40.7270,263
-73.9896,40.7416,263
-73.9900,40.7467,263
-73.9905,40.751,263
-73.9966,40.7254,263
-74.0011,40.7315,263
-74.0034,40.7320,263
-74.0038,40.7482,263
-74.0040,40.7478,263
-74.0047,40.7418,263
-74.0072,40.7408,263
-74.1773,40.6952,263
-73.8618,40.7685,262
-73.8631,40.7672,262
-73.9525,40.7894,262
-73.9526,40.7894,262
-73.9545,40.7656,262
-73.9567,40.7749,262
-73.9592,40.7716,262
-73.9607,40.7695,262
-73.9666,40.7934,262
-73.9763,40.7808,262
-73.9771,40.7519,262
-73.9791,40.7559,262
-73.9797,40.7529,262
-73.9817,40.7367,262
-73.9820,40.7684,262
-73.9823,40.7427,262
-73.9823,40.771,262
-73.9878,40.7284,262
-73.9894,40.7475,262
-73.9902,40.7517,262
-73.9931,40.7520,262
-73.9958,40.7488,262
-73.9999,40.7285,262
-74.0006,40.7289,262
-74.0015,40.7373,262
-74.0037,40.7381,262
-74.0057,40.7451,262
-74.0071,40.7181,262
-74.0074,40.7515,262
-74.0134,40.7155,262
-73.7762,40.6455,261
-73.9526,40.7893,261
-73.9561,40.7675,261
-73.9589,40.7806,261
-73.9779,40.7518,261
-73.9821,40.7714,261
-73.9876,40.7385,261
-73.9899,40.7482,261
-73.9916,40.7598,261
-73.9920,40.7257,261
-73.9933,40.7523,261
-73.9981,40.7227,261
-74.0004,40.7576,261
